park,summit,aspect,transition,sciname,slope,sitelat,siteelev,site.probD,site.s.probD,family,genus,species,perenneating,leaves,habit,taxunit,startyear,startcover,endyear,endcover,changecover,propchangecover,latmin1090,latmax1090,latmean1090,latmedian1090,latrange1090,min.tmean,mean.tmean,max.tmean,min.snowdays,mean.snowdays,max.snowdays,min.wy.ppt,mean.wy.ppt,max.wy.ppt,min.pet,mean.pet,max.pet,min.aet,mean.aet,max.aet,min.cwd,mean.cwd,max.cwd,min.gs.ppt,mean.gs.ppt,max.gs.ppt,min.gdd,mean.gdd,max.gdd,start.lower,start.upper,end.lower,end.upper,startcover0,endcover0,allcover0,expanded,contracted,nochange,no0,climPC1,climPC2
RMN,VQS,S,VQS1,Potentilla diversifolia,16.77601814,40.406275,3623,8.433259166114279e-5,0.6811093760803922,Rosaceae,Potentilla,diversifolia,below,D,forb,dicot,2010,0,2014,0,0,0,37.466667,59.75,42.591278308363435,40.084312335,31.2355556,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Potentilla subjuga,16.77601814,40.406275,3623,3.254586004616745e-5,0.0416074948613243,Rosaceae,Potentilla,subjuga,below,D,forb,dicot,2010,0,2014,0,0,0,37.425,39.636196,38.6065029697479,38.84054,3.0793180000000007,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,200,200,200,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Primula angustifolia,16.77601814,40.406275,3623,1.9224207367392283e-4,0.3042746477376346,Primulaceae,Primula,angustifolia,below,D,forb,dicot,2010,0.5,2014,0.375,-0.125,-0.20833333333333334,36.9827778,40.029781,38.96783124247788,38.986528,4.233362999999997,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,400,200,400,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Ranunculus eschscholtzii,16.77601814,40.406275,3623,2.8836940687966663e-5,0.7327985212856652,Ranunculaceae,Ranunculus,eschscholtzii,below,D,forb,dicot,2010,0,2014,0,0,0,37.718812,61.43,48.81061203115,46.37035,27.30861,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Sedum lanceolatum,16.77601814,40.406275,3623,1.5965122632865638e-5,0.23255675187731129,Crassulaceae,Sedum,lanceolatum,above,E,forb,dicot,2010,0.1875,2014,0.21500000000000002,0.027500000000000024,0.09565217391304356,37.6254,47.986389,42.54911989284595,42.8006,15.084648,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,200,400,400,0,0,0,1,0,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Silene acaulis,16.77601814,40.406275,3623,4.335566248111748e-5,0.7307434816643155,Caryophyllaceae,Silene,acaulis,above,E,forb,dicot,2010,6,2014,4.5,-1.5,-0.24590163934426232,37.723056,69.7,54.35825325852209,57.39165,34.374787000000005,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,600,600,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Solidago simplex,16.77601814,40.406275,3623,2.6449044278808407e-5,0.5011979705072055,Asteraceae,Solidago,simplex,below,D,forb,dicot,2010,0,2014,0,0,0,35.341531,62.96,41.5067103588517,39.064719,43.2024854,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,400,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Stellaria longipes,16.77601814,40.406275,3623,1.619648606050967e-5,0.3332956427873042,Caryophyllaceae,Stellaria,longipes,below,D,forb,dicot,2010,0,2014,0,0,0,37.50662,73.5167,55.82815106064148,61.4186,40.747178,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,200,400,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Tetraneuris grandiflora,16.77601814,40.406275,3623,8.78151688200159e-5,0.8263503875132845,Asteraceae,Tetraneuris,grandiflora,below,D,forb,dicot,2010,1.125,2014,0.625,-0.5,-0.4081632653061224,37.9366,45.277984,41.773749897307695,41.3634015,7.904650999999994,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,400,400,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Thlaspi montanum,16.77601814,40.406275,3623,9.863750418727045e-6,0.19646903643366576,Brassicaceae,Thlaspi,montanum,below,D,forb,dicot,2010,0.0625,2014,0,-0.0625,-0.3846153846153846,33.42479,46.233333,38.83781582227941,37.80683,17.866333,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,400,200,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Tonestus pygmaeus,16.77601814,40.406275,3623,1.772384769659444e-4,0.2346135811758996,Asteraceae,Tonestus,pygmaeus,below,D,forb,dicot,2010,0.625,2014,0.4,-0.22499999999999998,-0.31034482758620685,37.08085,39.9311488,38.51499339758427,38.79239,4.300482130000006,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,400,400,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Trifolium dasyphyllum,16.77601814,40.406275,3623,2.1651157890367672e-4,0.4767289127279891,Fabaceae,Trifolium,dasyphyllum,below,D,forb,dicot,2010,2.5625,2014,3.75,1.1875,0.4460093896713615,37.89449,41.357909,39.47821834498515,39.46,5.38102567,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,600,600,600,0,0,0,1,0,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Trifolium nanum,16.77601814,40.406275,3623,1.8334444932215695e-4,0.35112946866534656,Fabaceae,Trifolium,nanum,below,D,forb,dicot,2010,5,2014,3.75,-1.25,-0.2450980392156863,37.41331,40.8012,38.73325473277174,38.838681,4.968609999999998,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,600,400,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Trifolium parryi,16.77601814,40.406275,3623,2.12786306297228e-4,0.6771226034659513,Fabaceae,Trifolium,parryi,below,D,forb,dicot,2010,0,2014,0,0,0,37.71685,44.56171,39.46615828370359,39.4961,7.773919999999997,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,0,600,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Trisetum spicatum,16.77601814,40.406275,3623,2.7123771650274377e-5,0.4045959455348278,Poaceae,Trisetum,spicatum,below,D,gram,monocot,2010,0,2014,0,0,0,36.556822,65.85,45.76214695803549,44.12727,48.670199999999994,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,0,400,200,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS2,Androsace septentrionalis,16.77601814,40.406275,3623,2.439267039780846e-5,0.2977917177752187,Primulaceae,Androsace,septentrionalis,below,D,forb,dicot,2014,0,2019,0,0,0,35.15328099,64.14,41.16176596336436,39.015445,39.565,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,600,0,0,0,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Arenaria fendleri,16.77601814,40.406275,3623,3.4601954700879214e-5,0.21754612835697257,Caryophyllaceae,Arenaria,fendleri,below,D,forb,dicot,2014,0.3125,2019,0.10500000000000001,-0.2075,-0.503030303030303,34.07361,39.633617,36.883189872734,36.6340975,16.1940056,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,400,600,0,600,0,0,0,0,1,0,1,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Artemisia arctica,16.77601814,40.406275,3623,1.3531357848131386e-5,0.11732180940139948,Asteraceae,Artemisia,arctica,below,D,forb,dicot,2014,0,2019,0,0,0,56.2167,68.61502,62.706422510310574,62.402833335,29.3240196,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,400,0,0,0,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Artemisia scopulorum,16.77601814,40.406275,3623,1.8168122972415408e-4,0.39393669750334104,Asteraceae,Artemisia,scopulorum,below,D,forb,dicot,2014,0.125,2019,0.0125,-0.1125,-0.5,37.435881,41.0685,38.856305011830365,38.9445,5.276200000000003,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,600,200,600,400,0,0,0,0,1,0,1,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Calamagrostis purpurascens,16.77601814,40.406275,3623,5.105466163530841e-5,0.653757060383732,Poaceae,Calamagrostis,purpurascens,below,D,gram,monocot,2014,0,2019,4.7,4.7,47,38.443296,68.6011111111,52.99055444973834,48.35,43.3530511111,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,0,200,400,400,1,0,0,1,0,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Campanula rotundifolia,16.77601814,40.406275,3623,9.842529887707483e-6,0.1647509379641943,Campanulaceae,Campanula,rotundifolia,below,D,forb,dicot,2014,0,2019,0,0,0,35.238648,48.148611,42.2937950932948,43.13722,24.398611,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,NA,NA,NA,NA,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Campanula uniflora,16.77601814,40.406275,3623,1.1101608292651287e-4,0.7248215294143934,Campanulaceae,Campanula,uniflora,below,D,forb,dicot,2014,0,2019,0.0025,0.0025,0.024999999999999998,38.8052485,69.8333,59.04011927495049,63.75,44.48329999999999,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,0,0,400,400,1,0,0,1,0,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Carex microptera,16.77601814,40.406275,3623,3.555132301380609e-6,0.0449141470411147,Cyperaceae,Carex,microptera,below,D,gram,monocot,2014,0,2019,0,0,0,35.9,46.903139,41.12876913614876,40.675718,21.8448057,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,NA,NA,NA,NA,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Carex rupestris,16.77601814,40.406275,3623,3.0942021075564494e-5,0.8336240860408299,Cyperaceae,Carex,rupestris,below,D,gram,monocot,2014,6,2019,12.25,6.25,1.0245901639344264,40.5693,72.05,61.47904061054136,64.793926,36.048303999999995,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,600,600,600,600,0,0,0,1,0,0,1,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Castilleja occidentalis,16.77601814,40.406275,3623,1.948611480873482e-4,0.34356078029188675,Scrophulariaceae,Castilleja,occidentalis,below,D,forb,dicot,2014,0.0625,2019,0,-0.0625,-0.3846153846153846,37.436664,40.83137,38.80312971865117,38.861846,5.200703330000003,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,400,400,400,400,0,1,0,0,1,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Cerastium arvense,16.77601814,40.406275,3623,6.739495783146566e-6,0.10817414665294088,Caryophyllaceae,Cerastium,arvense,below,D,forb,dicot,2014,0,2019,0,0,0,36.576125,48.4025,43.18673206611865,43.9557205,16.808605700000005,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,0,0,400,0,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Draba aurea,16.77601814,40.406275,3623,5.273828455439261e-5,0.30418702850906254,Brassicaceae,Draba,aurea,below,D,forb,dicot,2014,0,2019,0.0024999999999999996,0.0024999999999999996,0.024999999999999994,35.35177,59.25,40.19161645123219,38.877583,27.4,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,NA,NA,NA,NA,1,0,0,1,0,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Draba breweri,16.77601814,40.406275,3623,1.5191476208296273e-7,2.752887666700838e-4,Brassicaceae,Draba,breweri,below,D,forb,dicot,2014,0,2019,0,0,0,36.444298,38.134445,37.273881588795184,37.184483,1.869444999999999,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,400,200,400,400,1,1,1,0,0,1,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Draba grayana,16.77601814,40.406275,3623,7.273193881574902e-5,0.06943539931504877,Brassicaceae,Draba,grayana,below,D,forb,dicot,2014,0.125,2019,0,-0.125,-0.5555555555555556,37.95503,39.8017264,39.1127322372093,39.35856,2.985006400000003,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,0,0,0,0,0,1,0,0,1,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Draba lonchocarpa,16.77601814,40.406275,3623,4.86465975454844e-5,0.8509518025163968,Brassicaceae,Draba,lonchocarpa,below,D,forb,dicot,2014,0.3375,2019,0,-0.3375,-0.7714285714285715,38.99528,61.24,47.199605513551305,45.941725000000005,24.33639,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,0,0,0,0,0,1,0,0,1,0,0,0.2126390854483486,-2.1419257067450728
RMN,VQS,S,VQS2,Draba streptocarpa,16.77601814,40.406275,3623,1.0602627081736966e-4,0.3767293674917206,Brassicaceae,Draba,streptocarpa,below,D,forb,dicot,2014,0,2019,0.030000000000000002,0.030000000000000002,0.3,37.0833333,40.0988705,38.97655254150376,38.9984,14.142759499999997,10.608,11.575666666666667,12.5,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.8566086773113537,2.0404087397059567,2.267229480144836,1.165746817586209,1.328695759244703,1.497080719909924,0.37464324332627275,0.7117129804612535,1.101482662558627,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,600,400,0,400,1,0,0,1,0,0,0,0.2126390854483486,-2.1419257067450728
